,name,price,store,image,story,category,location,vegan
137,janes ultimates chicken burgers,$6.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839250/60cce818-3b17-11ec-a114-0e7faade0358/medium,,meat,Kingston,FALSE
138,legacy peameal bacon cured pork loin,$3.99 lb,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839250/78b413b6-3b17-11ec-a114-0e7faade0358/medium,,meat,Kingston,FALSE
139,life smart naturalia burgers,$7.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839281/4e713020-3b17-11ec-aed0-0edc53c25ee6/medium,,meat,Kingston,FALSE
140,maple leaf natural selections sliced deli meat or marc angelo antipasto quattro authentic italian sliced deli meats,$10.00,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839281/4b8fb1c4-3b17-11ec-aed0-0edc53c25ee6/medium,,meat,Kingston,FALSE
141,marc angelo roast,$9.99,Metro,https://cdn.flippenterprise.net/page_items/240948776/1636056091/large.jpg,,meat,Kingston,FALSE
142,new zealand spring lamb lean ground lamb,$9.99,Metro,https://cdn.flippenterprise.net/page_items/240948744/1636056066/large.jpg,,meat,Kingston,FALSE
143,piller's smoked ham,$10.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839250/7951df88-3b17-11ec-a114-0e7faade0358/medium,,meat,Kingston,FALSE
144,pinty's bacon,$7.99,Metro,https://cdn.flippenterprise.net/page_items/240948885/1636056098/large.jpg,2 bonus air miles when you buy 1,meat,Kingston,FALSE
145,pinty's wieners,$3.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839250/79629148-3b17-11ec-a114-0e7faade0358/medium,,meat,Kingston,FALSE
146,pork loin chops economy pack,$2.44 lb,Metro,https://cdn.flippenterprise.net/page_items/240939188/1636056016/large.jpg,,meat,Kingston,FALSE
147,pork loin chops value pack,$3.99 lb,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839250/8259c9b0-3b17-11ec-a114-0e7faade0358/medium,,meat,Kingston,FALSE
148,red grill top sirloin medallions or club steak,$7.99 lb,Metro,https://cdn.flippenterprise.net/page_items/240948636/1636056058/large.jpg,,meat,Kingston,FALSE
149,red grill top sirloin roast or value pack steak,$5.88 lb,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839229/4d6826f2-3b17-11ec-ae01-0e7faade0358/medium,,meat,Kingston,FALSE
150,selection bacon,$3.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839237/3afb2820-3b17-11ec-81b0-0ec6e2beadde/medium,,meat,Kingston,FALSE
151,store made chicken salad,$5.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839244/5f77ebf2-3b17-11ec-8aa9-0e1ba86a8db4/medium,,meat,Kingston,FALSE
152,store made stuffed bell peppers,$3.99 lb,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839250/8b191312-3b17-11ec-a114-0e7faade0358/medium,,meat,Kingston,FALSE
153,stuffed chicken thighs or dijon tarragon marinated,$7.49 lb,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839250/8b6a522c-3b17-11ec-a114-0e7faade0358/medium,,meat,Kingston,FALSE
154,the keg prime rib beef burgers,$15.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839250/78102bca-3b17-11ec-a114-0e7faade0358/medium,,meat,Kingston,FALSE
155,wild caught tuna steaks or swordfish steaks,$14.99 lb,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839256/666a5bac-3b17-11ec-8a88-0efae983d694/medium,,meat,Kingston,FALSE
156,yorkshire valley farms organic extra lean ground chicken,$9.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839250/81de551e-3b17-11ec-a114-0e7faade0358/medium,,meat,Kingston,FALSE
157,agropur grand cheddar aged 5-years,$2.99 /100g,Metro,https://cdn.flippenterprise.net/page_items/240950559/1636056089/large.jpg,,meat,Kingston,FALSE
158,agropur import collection variety of imported cheeses,$7.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839332/632de8dc-3b17-11ec-a7ce-0e1ba86a8db4/medium,,meat,Kingston,FALSE
159,agropur oka cheese,,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839229/458313fc-3b17-11ec-ae01-0e7faade0358/medium,1/2 price,meat,Kingston,FALSE
160,babybel or the laughing cow cheese,2/ $7.00,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839262/7cc47c66-3b17-11ec-bed8-0ec6e2beadde/medium,,meat,Kingston,FALSE
161,bella marie double crème brie,$10.00,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839332/5fd514ee-3b17-11ec-a7ce-0e1ba86a8db4/medium,,meat,Kingston,FALSE
162,black river cheese curds,$6.49,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839331/56c2a100-3b17-11ec-a36b-0e1ba86a8db4/medium,,meat,Kingston,FALSE
163,blue diamond almond beverage,2/ $5.00,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839274/422a6282-3b17-11ec-a280-0ec6e2beadde/medium,,meat,Kingston,FALSE
164,castello tickler cheddar,$3.49 /100g,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839332/66f7fb24-3b17-11ec-a7ce-0e1ba86a8db4/medium,,meat,Kingston,FALSE
165,cathedral city mature or extra mature cheddar cheese,$7.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839332/6646c598-3b17-11ec-a7ce-0e1ba86a8db4/medium,,meat,Kingston,FALSE
166,cracker barrel cheese bites,$5.99,Metro,https://cdn.flippenterprise.net/page_items/240949418/1636056059/large.jpg,,meat,Kingston,FALSE
167,cracker barrel cheese slices,2/ $8.00,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839309/51a338a6-3b17-11ec-ac43-0ec6e2beadde/medium,,meat,Kingston,FALSE
168,cracker barrel or black diamond natural cheese slices,2/ $8.00,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839281/50e2e740-3b17-11ec-aed0-0edc53c25ee6/medium,save $3.58 on 2,meat,Kingston,FALSE
169,cracker barrel signature blends or shredded cheese,$6.99,Metro,https://cdn.flippenterprise.net/page_items/240949415/1636056058/large.jpg,,meat,Kingston,FALSE
170,"danone activia, oikos or silk yogourt",$5.49,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839281/4c492b04-3b17-11ec-aed0-0edc53c25ee6/medium,15 bonus miles when you buy 3,meat,Kingston,FALSE
171,fresh 2 go around the world cheese plank,$34.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839332/63b28e7a-3b17-11ec-a7ce-0e1ba86a8db4/medium,,meat,Kingston,FALSE
172,"front street bakery danish, turnovers, apple or lemon cheese twists",$3.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839229/4822a19a-3b17-11ec-ae01-0e7faade0358/medium,,meat,Kingston,FALSE
173,ilchester applewood smoked cheddar,$4.49 /100g,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839332/5ef78c64-3b17-11ec-a7ce-0e1ba86a8db4/medium,,meat,Kingston,FALSE
174,irresistibles artisan goat's milk cheese,$7.49,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839256/7a22c666-3b17-11ec-8a88-0efae983d694/medium,,meat,Kingston,FALSE
175,irresistibles artisan old white cheddar cheese aged 2 years,$13.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839256/7aa1e216-3b17-11ec-8a88-0efae983d694/medium,,meat,Kingston,FALSE
176,irresistibles goat feta cheese,$5.79,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839256/7b0968f0-3b17-11ec-8a88-0efae983d694/medium,,meat,Kingston,FALSE
177,irresistibles shredded cheese,$5.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839281/4f58fd06-3b17-11ec-aed0-0edc53c25ee6/medium,,meat,Kingston,FALSE
178,jarlsberg cheese,$2.99 /100g,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839332/687c95a4-3b17-11ec-a7ce-0e1ba86a8db4/medium,buy more save more! when you buy 500 g or more,meat,Kingston,FALSE
179,jif peanut butter,$3.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839229/4be8fe14-3b17-11ec-ae01-0e7faade0358/medium,save $1.50,meat,Kingston,FALSE
180,lactantia organic milk,$5.49,Metro,https://cdn.flippenterprise.net/page_items/240949379/1636056053/large.jpg,"save $4.49 ea., buy 1 lactantia organic milk 1.5 l & get 1 free stonyfield organic drinkable yogourt 6 x 93 ml",meat,Kingston,FALSE
181,manchego cheese aged 3 months,$4.49 /100g,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839332/5db60a60-3b17-11ec-a7ce-0e1ba86a8db4/medium,,meat,Kingston,FALSE
182,mother raw organic dips,$3.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839244/7df5d120-3b17-11ec-8aa9-0e1ba86a8db4/medium,,meat,Kingston,FALSE
183,organic meadow cheese sticks,$6.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839274/41b4e9da-3b17-11ec-a280-0ec6e2beadde/medium,,meat,Kingston,FALSE
184,sartori gold bella vitano cheese,$4.99 /100g,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839332/5bba9d66-3b17-11ec-a7ce-0e1ba86a8db4/medium,,meat,Kingston,FALSE
185,selection cream cheese,$4.49,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839309/52c55714-3b17-11ec-ac43-0ec6e2beadde/medium,,meat,Kingston,FALSE
186,selection evaporated milk,2/ $3.00,Metro,https://cdn.flippenterprise.net/page_items/240949282/1636056051/large.jpg,,meat,Kingston,FALSE
187,somerdale champagne cheddar,$4.99 /100g,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839332/5cbceba6-3b17-11ec-a7ce-0e1ba86a8db4/medium,,meat,Kingston,FALSE
188,tre stelle greek style feta cheese,$19.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839332/60e71aee-3b17-11ec-a7ce-0e1ba86a8db4/medium,,meat,Kingston,FALSE
189,aqua star cooked shrimp,$19.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839237/3b9834b2-3b17-11ec-81b0-0ec6e2beadde/medium,,meat,Kingston,FALSE
190,aqua star rainbow trout fillets,$13.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839256/6a5db678-3b17-11ec-8a88-0efae983d694/medium,,meat,Kingston,FALSE
191,aqua star raw shrimp skewers,$6.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839256/69841616-3b17-11ec-8a88-0efae983d694/medium,,meat,Kingston,FALSE
192,aqua star red crab claws,$14.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839256/6c1c424a-3b17-11ec-8a88-0efae983d694/medium,,meat,Kingston,FALSE
193,clover leaf or ocean's albacore tuna or gold seal pink salmon,2/ $7.00,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839281/585927fa-3b17-11ec-aed0-0edc53c25ee6/medium,,meat,Kingston,FALSE
194,coho salmon fillets,$9.99 lb or,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839229/48b28404-3b17-11ec-ae01-0e7faade0358/medium,,meat,Kingston,FALSE
195,dom international atlantic smoked salmon,$10.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839256/75fd331e-3b17-11ec-8a88-0efae983d694/medium,,meat,Kingston,FALSE
196,fresh icelandic cod fillets,$11.99 lb,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839256/72714d0c-3b17-11ec-8a88-0efae983d694/medium,,meat,Kingston,FALSE
197,fresh whole mediterranean sea bass,$8.99 lb,Metro,https://cdn.flippenterprise.net/page_items/240948882/1636056015/large.jpg,,meat,Kingston,FALSE
198,"high liner signature packs, pan-sear or catch of the day fillets",$8.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839281/4cf48e68-3b17-11ec-aed0-0edc53c25ee6/medium,,meat,Kingston,FALSE
199,irresistibles raw pacific white shrimp,$8.99,Metro,https://cdn.flippenterprise.net/page_items/240948919/1636056031/large.jpg,,meat,Kingston,FALSE
200,"janes chicken breast fillets, bites or cracked black pepper strips",$10.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839250/60cce818-3b17-11ec-a114-0e7faade0358/medium,,meat,Kingston,FALSE
201,maple leaf pre-cooked bacon strips or pieces,$6.49,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839309/52386930-3b17-11ec-ac43-0ec6e2beadde/medium,,meat,Kingston,FALSE
202,pier 87 premium seafood select trio,$9.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839256/68e4c3c2-3b17-11ec-8a88-0efae983d694/medium,,meat,Kingston,FALSE
203,rock harbour shrimp cocktail ring with sauce,$7.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839256/6b907f12-3b17-11ec-8a88-0efae983d694/medium,,meat,Kingston,FALSE
204,rock lobster tail,$7.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839256/6e4c74ae-3b17-11ec-8a88-0efae983d694/medium,,meat,Kingston,FALSE
205,selection imitation crab,$3.49,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839256/741dcee6-3b17-11ec-8a88-0efae983d694/medium,,meat,Kingston,FALSE
206,aurora panettone,$8.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839268/46d8259e-3b17-11ec-8cb5-0edc53c25ee6/medium,,meat,Kingston,FALSE
207,"bacon, egg & cheese bagel",2/ $1.50,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839309/504d261a-3b17-11ec-ac43-0ec6e2beadde/medium,,meat,Kingston,FALSE
208,baguette or mini parisien,$1.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839262/66ee0132-3b17-11ec-bed8-0ec6e2beadde/medium,,meat,Kingston,FALSE
209,bakers treat bread sticks or naans,2/ $5.00,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839262/662c875a-3b17-11ec-bed8-0ec6e2beadde/medium,,meat,Kingston,FALSE
210,betty crocker cake mix,2/ $4.00,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839262/5e95b3cc-3b17-11ec-bed8-0ec6e2beadde/medium,,meat,Kingston,FALSE
211,blueberry bagel,2/ $1.50,Metro,https://cdn.flippenterprise.net/page_items/240950433/1636056051/large.jpg,,meat,Kingston,FALSE
212,cinnamon raisin bagel,2/ $1.50,Metro,https://cdn.flippenterprise.net/page_items/240950413/1636056023/large.jpg,,meat,Kingston,FALSE
213,ct bakery donuts,$4.49,Metro,https://cdn.flippenterprise.net/page_items/240949262/1636056012/large.jpg,,meat,Kingston,FALSE
214,dave's killer bread organic bread,$5.99,Metro,https://cdn.flippenterprise.net/page_items/240949256/1636056009/large.jpg,,meat,Kingston,FALSE
215,dempster's cinnamon raisin bread,$4.29,Metro,https://cdn.flippenterprise.net/page_items/240949258/1636056009/large.jpg,,meat,Kingston,FALSE
216,everything bagel,2/ $1.50,Metro,https://cdn.flippenterprise.net/page_items/240950455/1636056059/large.jpg,,meat,Kingston,FALSE
217,festa panettone or pandoro,$7.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839268/421f1bc0-3b17-11ec-8cb5-0edc53c25ee6/medium,,meat,Kingston,FALSE
218,french toast bagel,2/ $1.50,Metro,https://cdn.flippenterprise.net/page_items/240950466/1636056066/large.jpg,,meat,Kingston,FALSE
219,front street bakery cake slices,2/ $6.00,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839262/71059108-3b17-11ec-bed8-0ec6e2beadde/medium,,meat,Kingston,FALSE
220,front street bakery cheddar cheese bagel,2/ $1.50,Metro,https://cdn.flippenterprise.net/page_items/240950441/1636056053/large.jpg,,meat,Kingston,FALSE
221,front street bakery chelsea sticky buns,$6.99,Metro,https://cdn.flippenterprise.net/page_items/240949083/1636056000/large.jpg,,meat,Kingston,FALSE
222,front street bakery chunky cinnamon bread,$4.49,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839262/756e3d80-3b17-11ec-bed8-0ec6e2beadde/medium,,meat,Kingston,FALSE
223,front street bakery cinnamon buns,$4.49,Metro,https://cdn.flippenterprise.net/page_items/240948946/1636055995/large.jpg,,meat,Kingston,FALSE
224,front street bakery country style bread or calabrese long bread,$2.79,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839262/6606083c-3b17-11ec-bed8-0ec6e2beadde/medium,,meat,Kingston,FALSE
225,front street bakery extra cheddar cheese bread,$4.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839237/393dbc00-3b17-11ec-81b0-0ec6e2beadde/medium,,meat,Kingston,FALSE
226,front street bakery gourmet strawberry shortcake,$24.99,Metro,https://cdn.flippenterprise.net/page_items/240949084/1636056002/large.jpg,,meat,Kingston,FALSE
227,front street bakery sesame seed bagel,2/ $1.50,Metro,https://cdn.flippenterprise.net/page_items/240950462/1636056065/large.jpg,,meat,Kingston,FALSE
228,front street bakery strawberries 'n creme cake,$17.99,Metro,https://cdn.flippenterprise.net/page_items/240949068/1636055998/large.jpg,,meat,Kingston,FALSE
229,front street bakery strawberry cheese braided strudel,$4.69,Metro,https://cdn.flippenterprise.net/page_items/240949085/1636056003/large.jpg,,meat,Kingston,FALSE
230,front street bakery triple strawberry boston custard cake or chocolate boston with strawberries custard cake,$17.99,Metro,https://cdn.flippenterprise.net/page_items/240949026/1636055997/large.jpg,,meat,Kingston,FALSE
231,gioia flavoured pandoro,$9.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839268/41d6e1e8-3b17-11ec-8cb5-0edc53c25ee6/medium,,meat,Kingston,FALSE
232,grain bread,$3.49,Metro,https://cdn.flippenterprise.net/page_items/240949173/1636056004/large.jpg,,meat,Kingston,FALSE
233,hershey's chipits chocolate chips,2/ $6.00,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839262/625c2356-3b17-11ec-bed8-0ec6e2beadde/medium,,meat,Kingston,FALSE
234,irresistibles artisan pies,$4.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839262/735da7f6-3b17-11ec-bed8-0ec6e2beadde/medium,,meat,Kingston,FALSE
235,irresistibles european cookies,$8.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839237/38d024ce-3b17-11ec-81b0-0ec6e2beadde/medium,,meat,Kingston,FALSE
236,plain bagel,2/ $1.50,Metro,https://cdn.flippenterprise.net/page_items/240950451/1636056058/large.jpg,,meat,Kingston,FALSE
237,poppy seed bagel,2/ $1.50,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839309/518561be-3b17-11ec-ac43-0ec6e2beadde/medium,,meat,Kingston,FALSE
238,pumpernickel bagel,2/ $1.50,Metro,https://cdn.flippenterprise.net/page_items/240950425/1636056048/large.jpg,,meat,Kingston,FALSE
239,quaker muffin mix,$3.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839262/61cd142c-3b17-11ec-bed8-0ec6e2beadde/medium,,meat,Kingston,FALSE
240,schneiders meat pies,$4.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839250/7b62eaf6-3b17-11ec-a114-0e7faade0358/medium,1 bonus miles when you buy 1,meat,Kingston,FALSE
241,selection flour,$3.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839262/60565af4-3b17-11ec-bed8-0ec6e2beadde/medium,,meat,Kingston,FALSE
242,smoked salmon & cream cheese bagel,,Metro,https://cdn.flippenterprise.net/page_items/240950504/1636056087/large.jpg,,meat,Kingston,FALSE
243,sprucewood shortbread cookies,$5.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839331/5d0f7664-3b17-11ec-a36b-0e1ba86a8db4/medium,,meat,Kingston,FALSE
244,villaggio bread and buns or oakrun english muffins and crumpets,2/ $5.00,Metro,https://cdn.flippenterprise.net/page_items/240939198/1636056024/large.jpg,,meat,Kingston,FALSE
245,whole wheat bagel,2/ $1.50,Metro,https://cdn.flippenterprise.net/page_items/240950459/1636056060/large.jpg,,meat,Kingston,FALSE
246,clever mocktails,2/ $5.00,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839268/47221abe-3b17-11ec-8cb5-0edc53c25ee6/medium,,meat,Kingston,FALSE
247,coca-cola or pepsi soft drinks,2/ $6.00,Metro,https://cdn.flippenterprise.net/page_items/240939200/1636056048/large.jpg,,meat,Kingston,FALSE
248,folgers,$6.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839229/4c9e4e18-3b17-11ec-ae01-0e7faade0358/medium,save $1.00,meat,Kingston,FALSE
249,honest kids fruit drinks,2/ $8.00,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839274/41fdbe12-3b17-11ec-a280-0ec6e2beadde/medium,,meat,Kingston,FALSE
250,irresistibles artisan dry sausage,$8.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839256/7b757130-3b17-11ec-8a88-0efae983d694/medium,,meat,Kingston,FALSE
251,johnsonville sausages,$4.99,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839250/7c5addb0-3b17-11ec-a114-0e7faade0358/medium,,meat,Kingston,FALSE
